,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_15,Gentleman Button-down Cardigan,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_16,Elegant Hooded Zip Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_17,Waterproof and Windproof Down Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_18,Classic Warm Quilted Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_19,Winter Leather Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_20,Men's Elegant Zip Jacket,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH__PRODUCT_21,Plaid Warm Jacket for Men,https://dd3662-08.myshopify.com/collections/c26-ads-collection-february-20,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.8671428571428574,-41.62054120541205,0.9729909799097991,0.0,0.0,9.040476190476191,0.14285714285714285,63.28333333333334,3.616190476190477,5.424285714285714,-3.867142857142857,-41.620541205412046,0.9729909799097991,9.291428571428572,994.2857142857143,67.52380952380952,6.7911877394636,0.21156558533145275,100.0,0.0,65.04,-42.775875691335266,-42.77587569133526,2 MARCH - C26 ADS Collection (February 20) - COLLECTION - RELAUNCH,21.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_1,Men's Sweater With Checked Design,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_2,Stylish Men's Sweater,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_3,Men's Sweater with Diamond Design,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_4,Cool Men's Sweater,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_5,Men's Sweater With Stripe Design,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_6,Waffle Knit Crewneck Sweater,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_7,Cool Men's Sweater,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_8,Men's Sweater with Diamond Pattern,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_9,Premium Men's Vest,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_10,Half-Zip Men's Sweater,https://dd3662-08.myshopify.com/collections/c27-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,0.0,0.0,15.985000000000003,0.3,53.28333333333334,6.394000000000001,9.591000000000001,-7.424039999999998,-43.6322218460844,0.9394629692319268,17.01504,1672.2,44.0,2.6312642028465496,0.6818181818181818,100.0,0.0,56.7168,-46.44379105411321,-46.44379105411321,2 MARCH - C27 ADS Collection (February 24) - COLLECTION -  RELAUNCH,10.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_1,Retro Wave Pattern Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_2,Retro Knitted Fall Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_3,Cozy Mohair Knit Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_4,Ethnic Retro Hooded Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_5,Cozy Floral Art Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_6,Gray Sheep Print Knitted Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_7,Multi Stripe Winter Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_8,Warm Knitted Comfy Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_9,Soft Cozy Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_10,Fall Luxe Checkered Knit Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_11,Bi-color Turtleneck Knitted Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_12,Elegant Stripe Color Block Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_13,Herringbone Pattern Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_14,Classic Fall-Winter Knitted Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_15,Leopard Print Sweater,https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH__PRODUCT_16,"Comfortable, Knitted, Soft Turtleneck Sweater",https://dd3662-08.myshopify.com/collections/c28-ads-collection-february-24,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5156,-100.0,0.0,4.5156,371.625,16.1875,4.355869492095526,0.0,0.0,0.0,,,,2 MARCH-  C28 ADS Collection (February 24) - COLLECTION -  RELAUNCH,16.0
