,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count,Total Refunds,Total Refund Value,Refund Rate,Total Disputes,Dispute Rate,Top Refund Reasons
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_11,Elegant Floral Long Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_12,Elegant Dress with V-Neck,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_13,Short Silk Wrap Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_14,Paisley Print Summer Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_15,Elegant Tassel Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_16,Asymmetrical Maxi Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_17,Asymmetrical Satin Maxi Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_18,Organic Summer Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_19,Elegant Corset Tube Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_20,Glitter Off Shoulder Long Sleeve Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_21,Long Sleeve Asymmetric Ruched Mini Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_22,Long Sleeve Mini Dress with Lapels,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH__PRODUCT_23,Long Sleeve Shirt Detail Dress,https://dd3662-08.myshopify.com/collections/c36-ads-collection-march-10,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695653,-68.69428348562514,0.5217619419062477,0.0,0.0,5.86304347826087,0.13043478260869565,44.95000000000001,2.3452173913043484,3.5178260869565223,-7.719182608695652,-68.69428348562514,0.5217619419062477,11.237008695652175,1012.1739130434783,110.56521739130434,10.923539518900343,0.11797090051120723,100.0,0.0,86.15040000000002,-131.6582869855395,-131.65828698553946,17 MARCH - C36 ADS Collection (March 10) - COLLECTION - RELAUNCH,23.0,,,,,,
14 MARCH - Elegant Strapless Peplum Top - 1.52 - SINGLE PRODUCT,Elegant Strapless Peplum Top,https://dd3662-08.myshopify.com/products/829025305724190720,2025-03-14 00:00:00+00:00,2025-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-21.705599999999997,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.705599999999997,-100.0,0.0,21.705599999999997,887.0,21.0,2.367531003382187,0.0,0.0,0.0,,,,,,,,,,,
17 MARCH - Elegant Satin Long Sleeve Suit - 1.60 - SINGLE PRODUCT - RELAUNCH,Elegant Satin Long Sleeve Suit,https://dd3662-08.myshopify.com/products/829025206688284672,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-123.6,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.6,-100.0,0.0,123.6,17359.0,1357.0,7.817270580102541,0.0,0.0,0.0,,,,,,,,,,,
14 MARCH - Light and Comfortable Basket Shoes  - 1.57 - SINGLE PRODUCT,Light and Comfortable Basket Shoes,https://dd3662-08.myshopify.com/products/829025248169951232,2025-03-14 00:00:00+00:00,2025-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-21.552,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.552,-100.0,0.0,21.552,2720.0,49.0,1.801470588235294,0.0,0.0,0.0,,,,,,,,,,,
14 MARCH - Elegant Tassel Dress - 1.55 - SINGLE PRODUCT,Elegant Tassel Dress,https://dd3662-08.myshopify.com/products/829025222660194304,2025-03-14 00:00:00+00:00,2025-03-21 00:00:00+00:00,54.95,1.0,54.95,21.980000000000004,32.97,11.2548,51.82913351016799,2.5304855585028,0.0,0.0,54.95,1.0,54.95,21.980000000000004,32.97,11.2548,51.82913351016799,2.5304855585028,21.7152,1422.0,28.0,1.969057665260197,3.571428571428571,100.0,0.0,21.7152,20.481892629663328,20.481892629663328,,,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_1,Men's Sweater With Checked Design,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_2,Stylish Men's Sweater,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_3,Men's Sweater with Diamond Design,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_4,Cool Men's Sweater,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_5,Men's Sweater With Stripe Design,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_6,Waffle Knit Crewneck Sweater,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_7,Cool Men's Sweater,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_8,Men's Sweater with Diamond Pattern,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_9,Premium Men's Vest,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_10,Half-Zip Men's Sweater,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - C37 ADS Collection (March 10) - COLLECTION__PRODUCT_11,Luxury Men's Button-down Cotton Cardigan,https://dd3662-08.myshopify.com/collections/c37-ads-collection-march-10,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.653236363636364,-100.0,0.0,3.653236363636364,200.45454545454547,2.909090909090909,1.4512471655328798,0.0,0.0,0.0,,,,15 MARCH - C37 ADS Collection (March 10) - COLLECTION,11.0,,,,,,
15 MARCH - Elegant V-neck High-waisted Long Dress - 1.54 - SINGLE PRODUCT,Elegant V-neck High-waisted Long Dress,https://dd3662-08.myshopify.com/products/829769337135955968,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,44.95,1.0,44.95,17.98,26.970000000000002,-91.6668,-77.26675028321735,0.3788874952797109,0.0,0.0,44.95,1.0,44.95,17.98,26.970000000000002,-91.6668,-77.26675028321735,0.3788874952797109,118.6368,9851.0,623.0,6.324231042533753,0.16051364365971107,100.0,0.0,118.6368,-203.9305895439377,-203.9305895439377,,,,,,,,
17 MARCH - Deep V-neck dress - 1.47 - SINGLE PRODUCT - RELAUNCH,Deep V-neck dress,https://dd3662-08.myshopify.com/products/829769365053243392,2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-100.58879999999999,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.58879999999999,-100.0,0.0,100.58879999999999,7550.0,467.0,6.185430463576159,0.0,0.0,0.0,,,,,,,,,,,
15 MARCH - Elegant Floral Long Dress - 1.50 - SINGLE PRODUCT,Elegant Floral Long Dress,https://dd3662-08.myshopify.com/products/829769296606396416,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,134.85000000000002,3.0,44.95000000000001,53.94000000000001,80.91000000000001,11.809200000000004,17.089816615726594,1.9514969435954432,0.0,0.0,134.85000000000002,3.0,44.95000000000001,53.94000000000001,80.91000000000001,11.809200000000004,17.089816615726594,1.9514969435954432,69.1008,6312.0,477.0,7.557034220532318,0.628930817610063,100.0,0.0,23.033600000000003,8.757285873192437,8.757285873192437,,,,,,,,
15 MARCH - Evening Bliss Hooded Sweater - 1.48 - SINGLE PRODUCT,Evening Bliss Hooded Sweater,https://dd3662-08.myshopify.com/products/829769400797102080,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-19.919999999999998,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.919999999999998,-100.0,0.0,19.919999999999998,1207.0,18.0,1.4913007456503728,0.0,0.0,0.0,,,,,,,,,,,
15 MARCH - Elegant Tube Jumpsuit - 1.52 - SINGLE PRODUCT,Elegant Tube Jumpsuit,https://dd3662-08.myshopify.com/products/829769307108933632,2025-03-15 00:00:00+00:00,2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-19.6224,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.6224,-100.0,0.0,19.6224,1194.0,47.0,3.936348408710218,0.0,0.0,0.0,,,,,,,,,,,
16 MARCH - Classic Stitched Leather Orthopedic Shoe - 1.60 - SINGLE PRODUCT,Classic Stitched Leather Orthopedic Shoe,https://dd3662-08.myshopify.com/products/829769343028953088,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-72.09599999999999,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.09599999999999,-100.0,0.0,72.09599999999999,5546.0,270.0,4.868373602596466,0.0,0.0,0.0,,,,,,,,,,,
16 MARCH - Winter Trench Coat - 1.79 - SINGLE PRODUCT,Winter Trench Coat,https://dd3662-08.myshopify.com/products/813116611392176128,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,169.9,2.0,84.95,67.96000000000001,101.94,23.152800000000013,29.386499329840404,2.15644165549734,0.0,0.0,169.9,2.0,84.95,67.96000000000001,101.94,23.152800000000013,29.386499329840404,2.15644165549734,78.78719999999998,3566.0,235.0,6.590016825574874,0.851063829787234,100.0,0.0,39.39359999999999,13.627310182460278,13.627310182460278,,,,,,,,
16 MARCH - Pullover Hooded Sweater - 0.00 - SINGLE PRODUCT,Pullover Hooded Sweater,https://dd3662-08.myshopify.com/products/801107176633401344,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-23.232,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.232,-100.0,0.0,23.232,2956.0,43.0,1.4546684709066307,0.0,0.0,0.0,,,,,,,,,,,
16 MARCH - Striped Pants - 1.45 - SINGLE PRODUCT,Striped Pants,https://dd3662-08.myshopify.com/products/829769367511105536,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,79.9,2.0,39.95,31.960000000000004,47.94,-28.168800000000005,-37.011226034308784,1.049812899428187,0.0,0.0,79.9,2.0,39.95,31.960000000000004,47.94,-28.168800000000005,-37.011226034308784,1.049812899428187,76.1088,3987.0,266.0,6.671682969651367,0.7518796992481203,100.0,0.0,38.0544,-35.25506883604506,-35.25506883604506,,,,,,,,
16 MARCH - Casual T-Shirt with V-Neck - 1.46 - SINGLE PRODUCT,Casual T-Shirt with V-Neck,https://dd3662-08.myshopify.com/products/829769602538930176,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-23.836799999999997,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.836799999999997,-100.0,0.0,23.836799999999997,1449.0,44.0,3.036576949620428,0.0,0.0,0.0,,,,,,,,,,,
